stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type,radius
1385100,H3811,"Helluntairaitti","Tasankotie",60.263688,25.037575,B,http://aikataulut.hsl.fi/pysakit/fi/1385100.html,0, ,0, ,3,40
1385101,H3812,"Helluntairaitti","Tasankotie",60.263740,25.037096,B,http://aikataulut.hsl.fi/pysakit/fi/1385101.html,0, ,0, ,3,40
1385102,H3813,"Sointutie","Tasankotie",60.262717,25.039394,B,http://aikataulut.hsl.fi/pysakit/fi/1385102.html,0, ,0, ,3,40
1385104,H3456,"Aurinkomäki","Malminkaari",60.265290,25.041770,B,http://aikataulut.hsl.fi/pysakit/fi/1385104.html,0, ,2, ,3,40
1385148,H3398,"Valuraudantie","Tattariharjuntie",60.244400,25.040010,B,http://aikataulut.hsl.fi/pysakit/fi/1385148.html,0, ,2, ,3,40
1385150,H3400,"Malmin lentokenttä","Tattariharjuntie",60.245382,25.044630,B,http://aikataulut.hsl.fi/pysakit/fi/1385150.html,0, ,2, ,3,40
1385160,H3451,"Pilvitie","Malminkaari",60.255710,25.033160,B,http://aikataulut.hsl.fi/pysakit/fi/1385160.html,0, ,2, ,3,40
1385161,H3452,"Pilvitie","Malminkaari",60.255980,25.031720,B,http://aikataulut.hsl.fi/pysakit/fi/1385161.html,0, ,2, ,3,40
1385162,H3404,"Harkkoraudantie","Tattariharjuntie",60.247661,25.055742,B,http://aikataulut.hsl.fi/pysakit/fi/1385162.html,0, ,0, ,3,40
1385163,H3454,"Tasankotie","Malminkaari",60.262070,25.040150,B,http://aikataulut.hsl.fi/pysakit/fi/1385163.html,0, ,1, ,3,40
1385172,H3367,"Tullivuorenkuja","Tullivuorentie",60.245140,25.034940,B,http://aikataulut.hsl.fi/pysakit/fi/1385172.html,0, ,0, ,3,40
1385174,H3371,"Pakkastie","Tullivuorentie",60.248984,25.032642,B,http://aikataulut.hsl.fi/pysakit/fi/1385174.html,0, ,0, ,3,40
1385180,H3453,"Tasankotie","Malminkaari",60.263010,25.041400,B,http://aikataulut.hsl.fi/pysakit/fi/1385180.html,0, ,1, ,3,40
1386100,H3714,"Salpausseläntie","Tiirismaantie",60.231738,25.000287,B,http://aikataulut.hsl.fi/pysakit/fi/1386100.html,0, ,0, ,3,40
1386101,H3715,"Salpausseläntie","Pihlajamäenpolku",60.231462,25.000737,B,http://aikataulut.hsl.fi/pysakit/fi/1386101.html,0, ,0, ,3,40
1391101,H3205,"Suvitie","Syystie",60.253970,24.994100,B,http://aikataulut.hsl.fi/pysakit/fi/1391101.html,0, ,0, ,3,40
1391104,H3206,"Suvitie","Syystie",60.253240,24.993710,B,http://aikataulut.hsl.fi/pysakit/fi/1391104.html,0, ,0, ,3,40
1391105,H3208,"Syystie","Syystie",60.256390,24.997500,B,http://aikataulut.hsl.fi/pysakit/fi/1391105.html,0, ,2, ,3,40
1391106,H3267,"Syystie","Kirkonkyläntie",60.257330,24.997890,B,http://aikataulut.hsl.fi/pysakit/fi/1391106.html,0, ,0, ,3,40
1391108,H3269,"Vanha Tapanilantie","Kirkonkyläntie",60.258838,24.993001,B,http://aikataulut.hsl.fi/pysakit/fi/1391108.html,0, ,0, ,3,20
1391109,H3270,"Vanha Tapanilantie","Kirkonkyläntie",60.258496,24.993714,B,http://aikataulut.hsl.fi/pysakit/fi/1391109.html,0, ,0, ,3,20
1391110,H3271,"Valakkatie","Kirkonkyläntie",60.261290,24.986360,B,http://aikataulut.hsl.fi/pysakit/fi/1391110.html,0, ,0, ,3,40
1391111,H3272,"Valakkatie","Kirkonkyläntie",60.260710,24.987100,B,http://aikataulut.hsl.fi/pysakit/fi/1391111.html,0, ,0, ,3,40
1391112,H3273,"Santerlantie","Kirkonkyläntie",60.263810,24.983840,B,http://aikataulut.hsl.fi/pysakit/fi/1391112.html,0, ,0, ,3,40
1391113,H3274,"Santerlantie","Kirkonkyläntie",60.263668,24.983863,B,http://aikataulut.hsl.fi/pysakit/fi/1391113.html,0, ,0, ,3,25
1391116,H3193,"Tapaninvainiontie","Karhusuontie",60.254640,24.983700,B,http://aikataulut.hsl.fi/pysakit/fi/1391116.html,0, ,0, ,3,40
1391117,H3194,"Tapaninvainiontie","Karhusuontie",60.254430,24.983690,B,http://aikataulut.hsl.fi/pysakit/fi/1391117.html,0, ,0, ,3,40
1391118,H3195,"Uimarannantie","Karhusuontie 57",60.257215,24.981581,B,http://aikataulut.hsl.fi/pysakit/fi/1391118.html,0, ,0, ,3,40
1391119,H3196,"Uimarannantie","Karhusuontie",60.257000,24.981520,B,http://aikataulut.hsl.fi/pysakit/fi/1391119.html,0, ,0, ,3,40
1391120,H3197,"Pohjanpellontie","Karhusuontie",60.259750,24.981560,B,http://aikataulut.hsl.fi/pysakit/fi/1391120.html,0, ,0, ,3,40
1391121,H3198,"Pohjanpellontie","Karhusuontie 76",60.259070,24.980390,B,http://aikataulut.hsl.fi/pysakit/fi/1391121.html,0, ,0, ,3,40
1391122,H3199,"Immolantie","Karhusuontie",60.261340,24.984190,B,http://aikataulut.hsl.fi/pysakit/fi/1391122.html,0, ,0, ,3,40
1391123,H3200,"Immolantie","Karhusuontie",60.261200,24.983780,B,http://aikataulut.hsl.fi/pysakit/fi/1391123.html,0, ,0, ,3,40
1391124,H3755,"Uimarannantie","Hallatie",60.258496,24.984184,B,http://aikataulut.hsl.fi/pysakit/fi/1391124.html,0, ,0, ,3,40
1391125,H3757,"Karhusuontie","Hallatie",60.259887,24.981960,B,http://aikataulut.hsl.fi/pysakit/fi/1391125.html,0, ,0, ,3,40
1391134,H3758,"Tapaninvainiontie","Uimarannantie",60.259102,24.987201,B,http://aikataulut.hsl.fi/pysakit/fi/1391134.html,0, ,0, ,3,40
1391135,H3759,"Tapaninvainiontie","Uimarannantie",60.259128,24.987292,B,http://aikataulut.hsl.fi/pysakit/fi/1391135.html,0, ,0, ,3,40
1391136,H3754,"Uimarannantie","Hallatie",60.258468,24.984023,B,http://aikataulut.hsl.fi/pysakit/fi/1391136.html,0, ,0, ,3,40
1391139,H3207,"Syystie","Laulurastaantie",60.257310,24.999230,B,http://aikataulut.hsl.fi/pysakit/fi/1391139.html,0, ,0, ,3,40
1391140,H3321,"Kuhankeittäjäntie","Laulurastaantie",60.259290,25.001690,B,http://aikataulut.hsl.fi/pysakit/fi/1391140.html,0, ,2, ,3,40
1391141,H3320,"Kuhankeittäjäntie","Laulurastaantie",60.258320,25.000740,B,http://aikataulut.hsl.fi/pysakit/fi/1391141.html,0, ,2, ,3,40
1391142,H3323,"Kotikaivontie","Vanha Tapanilantie",60.261030,25.003350,B,http://aikataulut.hsl.fi/pysakit/fi/1391142.html,0, ,0, ,3,40
1391143,H3322,"Kotikaivontie","Vanha Tapanilantie",60.261310,25.003920,B,http://aikataulut.hsl.fi/pysakit/fi/1391143.html,0, ,0, ,3,40
1391187,H3378,"Huhtapuisto","Kotinummentie",60.260770,25.011660,B,http://aikataulut.hsl.fi/pysakit/fi/1391187.html,0, ,0, ,3,40
1391190,H3301,"Laukkipäänpolku","Tapaninvainiontie",60.261540,24.990910,B,http://aikataulut.hsl.fi/pysakit/fi/1391190.html,0, ,0, ,3,40
1391191,H3302,"Laukkipäänpolku","Tapaninvainiontie",60.261090,24.990150,B,http://aikataulut.hsl.fi/pysakit/fi/1391191.html,0, ,0, ,3,40
1391192,H3325,"Leivosentie","Kottaraistie",60.263970,25.004550,B,http://aikataulut.hsl.fi/pysakit/fi/1391192.html,0, ,0, ,3,40
1391193,H3324,"Leivosentie","Kottaraistie",60.263800,25.004560,B,http://aikataulut.hsl.fi/pysakit/fi/1391193.html,0, ,0, ,3,40
1391196,H3329,"Sidetie","Tapaninkyläntie",60.267090,25.009790,B,http://aikataulut.hsl.fi/pysakit/fi/1391196.html,0, ,0, ,3,40
1392100,H3801,"Turvekuja","Saniaistie",60.257354,25.026002,B,http://aikataulut.hsl.fi/pysakit/fi/1392100.html,0, ,0, ,3,40
1392101,H3803,"Saniaiskuja","Saniaistie",60.258842,25.028559,B,http://aikataulut.hsl.fi/pysakit/fi/1392101.html,0, ,0, ,3,40
1392102,H3804,"Saniaiskuja","Saniaistie",60.258862,25.028527,B,http://aikataulut.hsl.fi/pysakit/fi/1392102.html,0, ,0, ,3,40
1392103,H3805,"Fallkullantie","Jäkälätie",60.261308,25.028908,B,http://aikataulut.hsl.fi/pysakit/fi/1392103.html,0, ,0, ,3,40
1392104,H3806,"Fallkullantie","Jäkälätie",60.261369,25.029054,B,http://aikataulut.hsl.fi/pysakit/fi/1392104.html,0, ,0, ,3,40
1392105,H3807,"Fallkulla","Jäkälätie",60.262863,25.030925,B,http://aikataulut.hsl.fi/pysakit/fi/1392105.html,0, ,0, ,3,40
1392106,H3808,"Fallkulla","Jäkälätie",60.262934,25.030945,B,http://aikataulut.hsl.fi/pysakit/fi/1392106.html,0, ,0, ,3,40
1392107,H3809,"Sammalpolku","Jäkälätie",60.263859,25.032058,B,http://aikataulut.hsl.fi/pysakit/fi/1392107.html,0, ,0, ,3,40
1392108,H3810,"Sammalpolku","Jäkälätie",60.263815,25.031948,B,http://aikataulut.hsl.fi/pysakit/fi/1392108.html,0, ,0, ,3,40
1392136,H3390,"Päivöläntie","Päivöläntie",60.269180,25.024040,B,http://aikataulut.hsl.fi/pysakit/fi/1392136.html,0, ,0, ,3,40
1392138,H3389,"Tapanilan tori","Päivöläntie 31",60.265120,25.025790,B,http://aikataulut.hsl.fi/pysakit/fi/1392138.html,0, ,0, ,3,40
1392143,H3381,"Kotinummentie","Vanha Tapanilantie",60.262150,25.012220,B,http://aikataulut.hsl.fi/pysakit/fi/1392143.html,0, ,0, ,3,40
1392144,H3380,"Kotinummentie","Vanha Tapanilantie",60.262260,25.012090,B,http://aikataulut.hsl.fi/pysakit/fi/1392144.html,0, ,0, ,3,40
1392146,H3383,"Halmetie","Vanha Tapanilantie",60.260800,25.017630,B,http://aikataulut.hsl.fi/pysakit/fi/1392146.html,0, ,0, ,3,40
1392147,H3382,"Halmetie","Vanha Tapanilantie",60.261200,25.016620,B,http://aikataulut.hsl.fi/pysakit/fi/1392147.html,0, ,0, ,3,40
1392148,H3385,"Viertolantie","Vanha Tapanilantie",60.260280,25.021550,B,http://aikataulut.hsl.fi/pysakit/fi/1392148.html,0, ,0, ,3,40
1392149,H3384,"Viertolantie","Vanha Tapanilantie",60.260630,25.020240,B,http://aikataulut.hsl.fi/pysakit/fi/1392149.html,0, ,0, ,3,40
1392150,H3387,"Tapanilan asema","Päivöläntie",60.263130,25.027000,B,http://aikataulut.hsl.fi/pysakit/fi/1392150.html,0, ,0,11,3,40
1392151,H3386,"Tapanilan asema","Päivöläntie",60.263010,25.026840,B,http://aikataulut.hsl.fi/pysakit/fi/1392151.html,0, ,0,12,3,40
1392154,H3363,"Tapanilan urheiluk.","Erätie",60.265730,25.016140,B,http://aikataulut.hsl.fi/pysakit/fi/1392154.html,0, ,0, ,3,40
1392155,H3388,"Tapanilan tori","Päivöläntie",60.265031,25.025645,B,http://aikataulut.hsl.fi/pysakit/fi/1392155.html,0, ,0, ,3,40
1392157,H3377,"Huhtakuja","Kotinummentie 3",60.257430,25.013200,B,http://aikataulut.hsl.fi/pysakit/fi/1392157.html,0, ,0, ,3,40
1392158,H3376,"Huhtakuja","Kotinummentie",60.257513,25.012942,B,http://aikataulut.hsl.fi/pysakit/fi/1392158.html,0, ,0, ,3,40
1392165,H3331,"Kotinummentie","Tapaninkyläntie",60.267880,25.015390,B,http://aikataulut.hsl.fi/pysakit/fi/1392165.html,0, ,0, ,3,40
1392180,H3337,"Moisiontie","Tapanilankaari",60.268170,25.029450,B,http://aikataulut.hsl.fi/pysakit/fi/1392180.html,0, ,2, ,3,40
1392184,H3333,"Rintamasotilaantie","Tapanilankaari",60.269340,25.019310,B,http://aikataulut.hsl.fi/pysakit/fi/1392184.html,0, ,0, ,3,40
1392185,H3364,"Kotinummentie","Kotinummentie",60.267380,25.014640,B,http://aikataulut.hsl.fi/pysakit/fi/1392185.html,0, ,0, ,3,40
1392188,H3379,"Huhtapuisto","Kotinummentie",60.259736,25.012365,B,http://aikataulut.hsl.fi/pysakit/fi/1392188.html,0, ,0, ,3,40
1392501,H0076,"Tapanila","Sammaltori",60.262484,25.028496,B,http://aikataulut.hsl.fi/pysakit/fi/1392501.html,0,1000213,1,3,109,400
1392551,H0076,"Tapanila","Sammaltori",60.262443,25.028626,B,http://aikataulut.hsl.fi/pysakit/fi/1392551.html,0,1000213,1,4,109,400
1401101,H3279,"Peltokyläntie","Peltokyläntie",60.269300,24.983380,B,http://aikataulut.hsl.fi/pysakit/fi/1401101.html,0, ,0, ,3,40
1401102,H3278,"Peltokyläntie","Peltokyläntie",60.269540,24.983620,B,http://aikataulut.hsl.fi/pysakit/fi/1401102.html,0, ,0, ,3,40
1401103,H3281,"Kytöpolku","Suutarilantie",60.271450,24.992060,B,http://aikataulut.hsl.fi/pysakit/fi/1401103.html,0, ,0, ,3,40
1401104,H3280,"Kytöpolku","Suutarilantie",60.272090,24.992200,B,http://aikataulut.hsl.fi/pysakit/fi/1401104.html,0, ,0, ,3,40
1401105,H3283,"Siltamäen ostosk.","Riimusauvantie",60.275320,24.991120,B,http://aikataulut.hsl.fi/pysakit/fi/1401105.html,0, ,0, ,3,40
1401106,H3285,"Siltamäki","Kiertotähdentie",60.277400,24.990900,B,http://aikataulut.hsl.fi/pysakit/fi/1401106.html,0, ,0, ,3,40
1401107,H3282,"Siltamäen ostosk.","Riimusauvantie",60.274970,24.991170,B,http://aikataulut.hsl.fi/pysakit/fi/1401107.html,0, ,0, ,3,40
1401109,H3317,"Suutarilantie","Suutarilantie 32",60.274810,24.997960,B,http://aikataulut.hsl.fi/pysakit/fi/1401109.html,0, ,0, ,3,40
1401110,H3318,"Suutarilantie","Suutarilantie",60.274810,24.998520,B,http://aikataulut.hsl.fi/pysakit/fi/1401110.html,0, ,0, ,3,40
1401111,H3293,"Vaskipellontie","Suutarilantie",60.278180,25.006930,B,http://aikataulut.hsl.fi/pysakit/fi/1401111.html,0, ,0, ,3,40
1401112,H3292,"Vaskipellontie","Revontulentie",60.278230,25.005740,B,http://aikataulut.hsl.fi/pysakit/fi/1401112.html,0, ,0, ,3,40
1401113,H3295,"Hannukselanpolku","Suutarilantie",60.280238,25.011025,B,http://aikataulut.hsl.fi/pysakit/fi/1401113.html,0, ,0, ,3,20
1401114,H3277,"Niemitie","Kirkonkyläntie",60.267220,24.980120,B,http://aikataulut.hsl.fi/pysakit/fi/1401114.html,0, ,0, ,3,25
1401115,H3776,"Revontulentie","Pohjantähdentie",60.282497,25.001177,B,http://aikataulut.hsl.fi/pysakit/fi/1401115.html,0, ,0, ,3,40
1401117,H3772,"Riimusauvantie","Seulastentie",60.274739,24.991900,B,http://aikataulut.hsl.fi/pysakit/fi/1401117.html,0, ,0, ,3,40
1401119,H3361,"Vaskipellontie","Suutarilantie",60.277630,25.005300,B,http://aikataulut.hsl.fi/pysakit/fi/1401119.html,0, ,0, ,3,40
1401121,H3545,"Böstaksentie","Suutarilantie",60.283509,25.012715,B,http://aikataulut.hsl.fi/pysakit/fi/1401121.html,0, ,0, ,3,20
1401123,H3350,"Tikkuritie","Kehä III",60.282540,25.027710,B,http://aikataulut.hsl.fi/pysakit/fi/1401123.html,0, ,0, ,3,80
1401124,H3291,"Revontulentie","Revontulentie",60.279250,25.004510,B,http://aikataulut.hsl.fi/pysakit/fi/1401124.html,0, ,0, ,3,40
1401127,H3353,"Suutarilantie","Kehä III, ramppi",60.285970,25.015100,B,http://aikataulut.hsl.fi/pysakit/fi/1401127.html,0, ,2, ,3,40
1401128,H3352,"Suutarilantie","Kehä III, ramppi",60.284252,25.013597,B,http://aikataulut.hsl.fi/pysakit/fi/1401128.html,0, ,2, ,3,40
1401129,H3354,"Ala-Tikkurila","Suutarilantie",60.286930,25.014950,B,http://aikataulut.hsl.fi/pysakit/fi/1401129.html,0, ,2, ,3,70
1401131,H3287,"Kiertotähdenkuja","Kiertotähdentie",60.278630,24.995180,B,http://aikataulut.hsl.fi/pysakit/fi/1401131.html,0, ,0, ,3,40
1401132,H3284,"Siltamäki","Riimusauvantie",60.276818,24.990048,B,http://aikataulut.hsl.fi/pysakit/fi/1401132.html,0, ,0, ,3,20
1401133,H3286,"Kiertotähdenkuja","Kiertotähdentie",60.278350,24.994220,B,http://aikataulut.hsl.fi/pysakit/fi/1401133.html,0, ,0, ,3,40
1401134,H3289,"Häräntie","Kiertotähdentie",60.279310,24.997880,B,http://aikataulut.hsl.fi/pysakit/fi/1401134.html,0, ,0, ,3,40
1401135,H3288,"Häräntie","Kiertotähdentie",60.279530,24.998570,B,http://aikataulut.hsl.fi/pysakit/fi/1401135.html,0, ,0, ,3,40
1401136,H3290,"Revontulentie","Revontulentie",60.279820,25.004050,B,http://aikataulut.hsl.fi/pysakit/fi/1401136.html,0, ,0, ,3,40
1401145,H3890,"Siltamäen uimahalli","Jousimiehentie",60.274517,24.990394,B,http://aikataulut.hsl.fi/pysakit/fi/1401145.html,0, ,0, ,3,40
1401148,H3362,"Hannukselanpolku","Tapulikaupungintie",60.279751,25.011087,B,http://aikataulut.hsl.fi/pysakit/fi/1401148.html,0, ,0, ,3,20
1401151,H3923,"Jousimiehentie 10","Jousimiehentie",60.273883,24.986218,B,http://aikataulut.hsl.fi/pysakit/fi/1401151.html,0, ,0, ,3,40
1401152,H3298,"Böstaksentie","Suutarilantie",60.281967,25.011900,B,http://aikataulut.hsl.fi/pysakit/fi/1401152.html,0, ,0, ,3,80
1401154,H3491,"Lyhtytie","Tapulikaupungintie",60.279192,25.016589,B,http://aikataulut.hsl.fi/pysakit/fi/1401154.html,0, ,0, ,3,40
1401155,H3493,"Lyhtytie","Tapulikaupungintie",60.278987,25.017328,B,http://aikataulut.hsl.fi/pysakit/fi/1401155.html,0, ,0, ,3,40
1401156,H3773,"Suutarilan palveluk","Seulastentie",60.275363,24.996040,B,http://aikataulut.hsl.fi/pysakit/fi/1401156.html,0, ,0, ,3,40
1401180,H3294,"Hannukselanpolku","Suutarilantie",60.279544,25.009547,B,http://aikataulut.hsl.fi/pysakit/fi/1401180.html,0, ,0, ,3,40
1401224,H3901,"Tikkuritie","Kehä III",60.282740,25.029890,B,http://aikataulut.hsl.fi/pysakit/fi/1401224.html,0, ,0, ,3,80
1401225,H3902,"Suutarilantie","Kehä III",60.284720,25.015640,B,http://aikataulut.hsl.fi/pysakit/fi/1401225.html,0, ,0, ,3,80
1401226,H3903,"Suutarilantie","Kehä III",60.285640,25.014600,B,http://aikataulut.hsl.fi/pysakit/fi/1401226.html,0, ,0, ,3,80
1402119,H3348,"Arttolantie","Tikkuritie",60.280530,25.028470,B,http://aikataulut.hsl.fi/pysakit/fi/1402119.html,0, ,0, ,3,40
1402120,H3351,"Tikkuritie","Kehä III",60.283260,25.027720,B,http://aikataulut.hsl.fi/pysakit/fi/1402120.html,0, ,0, ,3,40
1402121,H3347,"Tapulikaupungintie","Tapulikaupungintie",60.278630,25.030010,B,http://aikataulut.hsl.fi/pysakit/fi/1402121.html,0, ,0, ,3,40
1402122,H3346,"Tapulikaupungintie","Tapulikaupungintie",60.278380,25.031710,B,http://aikataulut.hsl.fi/pysakit/fi/1402122.html,0, ,0, ,3,40
1402125,H3355,"Puistolan asema","Tapuliaukio",60.275280,25.035300,B,http://aikataulut.hsl.fi/pysakit/fi/1402125.html,0,1000011,2,13,3,8
1402126,H3356,"Puistolan asema","Tapuliaukio",60.275290,25.035440,B,http://aikataulut.hsl.fi/pysakit/fi/1402126.html,0,1000011,2,14,3,10
1402127,H3359,"Henrik Forsiuksen t.","Tapulikaupungintie",60.278700,25.020380,B,http://aikataulut.hsl.fi/pysakit/fi/1402127.html,0, ,0, ,3,40
1402128,H3360,"Henrik Forsiuksen t.","Tapulikaupungintie",60.278150,25.022280,B,http://aikataulut.hsl.fi/pysakit/fi/1402128.html,0, ,0, ,3,40
1402132,H3530,"Puistolan as., tulo","Tapuliaukio",60.275477,25.034827,B,http://aikataulut.hsl.fi/pysakit/fi/1402132.html,0,1000011,0,15,3,43
1402144,H3358,"Kämnerintie","Tapulikaupungintie",60.278020,25.026590,B,http://aikataulut.hsl.fi/pysakit/fi/1402144.html,0, ,0, ,3,40
1402145,H3357,"Kämnerintie","Tapulikaupungintie",60.278020,25.024280,B,http://aikataulut.hsl.fi/pysakit/fi/1402145.html,0, ,0, ,3,40
1402150,H3344,"Hatuntekijänkuja","Tapulikaupungintie",60.276650,25.034320,B,http://aikataulut.hsl.fi/pysakit/fi/1402150.html,0, ,2, ,3,40
1402152,H3345,"Hatuntekijänkuja","Tapulikaupungintie",60.276948,25.034623,B,http://aikataulut.hsl.fi/pysakit/fi/1402152.html,0, ,2, ,3,40
1402153,H3349,"Arttolantie","Tikkuritie",60.280640,25.028760,B,http://aikataulut.hsl.fi/pysakit/fi/1402153.html,0, ,0, ,3,40
1402154,H3343,"Puistolan asema","Tapulikaupungintie",60.274950,25.035720,B,http://aikataulut.hsl.fi/pysakit/fi/1402154.html,0, ,2,11,3,30
1402155,H3342,"Puistolan asema","Tapulikaupungintie",60.275020,25.035490,B,http://aikataulut.hsl.fi/pysakit/fi/1402155.html,0, ,1,12,3,40
1402156,H3341,"Porvarintie","Tapulikaupungintie",60.272100,25.034470,B,http://aikataulut.hsl.fi/pysakit/fi/1402156.html,0, ,2, ,3,40
1402157,H3340,"Porvarintie","Tapulikaupungintie",60.271360,25.033850,B,http://aikataulut.hsl.fi/pysakit/fi/1402157.html,0, ,2, ,3,40
1402173,H3338,"Tapanilankaari","Tapulikaupungintie",60.268160,25.032450,B,http://aikataulut.hsl.fi/pysakit/fi/1402173.html,0, ,2, ,3,40
1402179,H3336,"Moisiontie","Tapanilankaari",60.268140,25.029930,B,http://aikataulut.hsl.fi/pysakit/fi/1402179.html,0, ,2, ,3,40
1402181,H3334,"Päivöläntie","Tapanilankaari",60.269660,25.023500,B,http://aikataulut.hsl.fi/pysakit/fi/1402181.html,0, ,0, ,3,40
1402182,H3335,"Päivöläntie","Tapanilankaari",60.269340,25.025380,B,http://aikataulut.hsl.fi/pysakit/fi/1402182.html,0, ,0, ,3,40
1402183,H3332,"Rintamasotilaantie","Tapanilankaari",60.269410,25.018925,B,http://aikataulut.hsl.fi/pysakit/fi/1402183.html,0, ,0, ,3,40
1402299,H3900,"Aamuruskontie","Tikkuritie",60.284370,25.030090,B,http://aikataulut.hsl.fi/pysakit/fi/1402299.html,0, ,0, ,3,40
1403115,H3276,"Niemitie","Kirkonkyläntie",60.266360,24.980580,B,http://aikataulut.hsl.fi/pysakit/fi/1403115.html,0, ,0, ,3,40
1403126,H3303,"Soinintie","Suutarilantie",60.266900,24.993440,B,http://aikataulut.hsl.fi/pysakit/fi/1403126.html,0, ,0, ,3,40
1403127,H3304,"Soinintie","Suutarilantie",60.266650,24.992960,B,http://aikataulut.hsl.fi/pysakit/fi/1403127.html,0, ,0, ,3,40
1403128,H3305,"Vallesmannintie","Yrttimaantie",60.267650,24.996610,B,http://aikataulut.hsl.fi/pysakit/fi/1403128.html,0, ,0, ,3,40
1403129,H3306,"Vallesmannintie","Yrttimaantie",60.267496,24.995374,B,http://aikataulut.hsl.fi/pysakit/fi/1403129.html,0, ,0, ,3,40
1403130,H3307,"Korsitie","Yrttimaantie",60.268320,25.001570,B,http://aikataulut.hsl.fi/pysakit/fi/1403130.html,0, ,0, ,3,40
1403131,H3308,"Korsitie","Yrttimaantie",60.268210,25.000480,B,http://aikataulut.hsl.fi/pysakit/fi/1403131.html,0, ,0, ,3,40
1403133,H3312,"Yrttimaantie 65","Yrttimaantie",60.268920,25.009560,B,http://aikataulut.hsl.fi/pysakit/fi/1403133.html,0, ,0, ,3,40
1403134,H3550,"Kirkonkyläntie","Tapaninkyläntie",60.264590,24.982210,B,http://aikataulut.hsl.fi/pysakit/fi/1403134.html,0, ,0, ,3,40
1403135,H3275,"Peltohiirenkuja","Kirkonkyläntie",60.265140,24.983046,B,http://aikataulut.hsl.fi/pysakit/fi/1403135.html,0, ,0, ,3,40
1403164,H3330,"Kotinummentie","Tapaninkyläntie",60.267584,25.013304,B,http://aikataulut.hsl.fi/pysakit/fi/1403164.html,0, ,0, ,3,20
1403166,H3311,"Yrttimaantie 65","Yläkaskentie",60.269410,25.009590,B,http://aikataulut.hsl.fi/pysakit/fi/1403166.html,0, ,0, ,3,40
1403167,H3313,"Yläkaskenkuja","Yläkaskentie",60.271490,25.005430,B,http://aikataulut.hsl.fi/pysakit/fi/1403167.html,0, ,0, ,3,40
1403168,H3314,"Yläkaskenkuja","Yläkaskentie",60.271890,25.004510,B,http://aikataulut.hsl.fi/pysakit/fi/1403168.html,0, ,0, ,3,40
1403169,H3315,"Yläkaskentie","Yläkaskentie",60.275040,25.001300,B,http://aikataulut.hsl.fi/pysakit/fi/1403169.html,0, ,0, ,3,40
1403170,H3316,"Yläkaskentie","Yläkaskentie",60.274260,25.001820,B,http://aikataulut.hsl.fi/pysakit/fi/1403170.html,0, ,0, ,3,40
1403171,H3309,"Sidekuja","Yrttimaantie 29",60.268550,25.006070,B,http://aikataulut.hsl.fi/pysakit/fi/1403171.html,0, ,0, ,3,40
1403172,H3310,"Sidekuja","Yrttimaantie 50",60.268590,25.005820,B,http://aikataulut.hsl.fi/pysakit/fi/1403172.html,0, ,0, ,3,40
1403175,H3365,"Sidetie","Sidekuja",60.267450,25.008250,B,http://aikataulut.hsl.fi/pysakit/fi/1403175.html,0, ,0, ,3,40
1403194,H3327,"Kottaraistie","Tapaninkyläntie",60.265680,25.003160,B,http://aikataulut.hsl.fi/pysakit/fi/1403194.html,0, ,0, ,3,40
1403195,H3326,"Kottaraistie","Kottaraistie",60.265680,25.002950,B,http://aikataulut.hsl.fi/pysakit/fi/1403195.html,0, ,0, ,3,40
1403197,H3328,"Sidetie","Tapaninkyläntie",60.266940,25.007470,B,http://aikataulut.hsl.fi/pysakit/fi/1403197.html,0, ,0, ,3,40
1411101,H3425,"Puistolan tori","Suuntimotie",60.273800,25.044590,B,http://aikataulut.hsl.fi/pysakit/fi/1411101.html,0, ,1, ,3,40
1411102,H3430,"Aurinkomäki","Suurmetsäntie",60.265950,25.040920,B,http://aikataulut.hsl.fi/pysakit/fi/1411102.html,0, ,2, ,3,40
1411103,H3429,"Aurinkomäki","Suurmetsäntie",60.265480,25.043260,B,http://aikataulut.hsl.fi/pysakit/fi/1411103.html,0, ,2, ,3,40
