service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3001T9_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3001T9_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3001Z_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
3001Z_20250627_20250727_La,0,0,0,0,0,1,0,20250627,20250727
3001Z_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
3001Z_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
3001Z_20250627_20250727_Su,0,0,0,0,0,0,1,20250627,20250727
3001Z_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
3001Z_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
3001Z_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3001Z_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3001Z_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3001Z_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3001Z_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3001Z_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3001Z_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3001Z_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
3001Z_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
3001Z_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
3001Z_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
3001Z_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
3001Z_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
3001Z_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
3002A_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
3002A_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
3002A_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
3002A_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
3002A_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
3002A_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
3002A_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
3002A_20250630_20250727_Ke,0,0,1,0,0,0,0,20250630,20250727
3002A_20250630_20250727_La,0,0,0,0,0,1,0,20250630,20250727
3002A_20250630_20250727_Ma,1,0,0,0,0,0,0,20250630,20250727
3002A_20250630_20250727_Pe,0,0,0,0,1,0,0,20250630,20250727
3002A_20250630_20250727_Su,0,0,0,0,0,0,1,20250630,20250727
3002A_20250630_20250727_Ti,0,1,0,0,0,0,0,20250630,20250727
3002A_20250630_20250727_To,0,0,0,1,0,0,0,20250630,20250727
3002A_20250728_20250810_J3,0,0,0,0,0,0,1,20250810,20250810
3002A_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002A_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3002A_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002A_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002A_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3002A_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002A_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002A_20250728_20250810_WL,0,0,0,0,0,1,0,20250802,20250802
3002A_20250728_20250810_WP,0,0,0,0,1,0,0,20250801,20250801
3002A_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002A_20250811_20250824_La,0,0,0,0,0,1,0,20250811,20250824
3002A_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002A_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002A_20250811_20250824_Su,0,0,0,0,0,0,1,20250811,20250824
3002A_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002A_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002A_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002A_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
3002A_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002A_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002A_20250825_20250825_Su,0,0,0,0,0,0,1,20250825,20250825
3002A_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002A_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002A4_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
3002A4_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
3002A4_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
3002A4_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
3002A4_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
3002E_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002E_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3002E_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002E_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002E_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3002E_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002E_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002E_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002E_20250811_20250824_La,0,0,0,0,0,1,0,20250811,20250824
3002E_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002E_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002E_20250811_20250824_Su,0,0,0,0,0,0,1,20250811,20250824
3002E_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002E_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002E_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002E_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
3002E_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002E_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002E_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002E_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002L_20250728_20250810_J3,0,0,0,0,0,0,1,20250810,20250810
3002L_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002L_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3002L_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002L_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002L_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3002L_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002L_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002L_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002L_20250811_20250824_La,0,0,0,0,0,1,0,20250811,20250824
3002L_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002L_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002L_20250811_20250824_Su,0,0,0,0,0,0,1,20250811,20250824
3002L_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002L_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002L_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002L_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
3002L_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002L_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002L_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002L_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002L7_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002L7_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002L7_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002L7_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002L7_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002L7_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002L7_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002L7_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002L7_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002L7_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002P_20250627_20250725_Ke,0,0,1,0,0,0,0,20250627,20250725
3002P_20250627_20250725_La,0,0,0,0,0,1,0,20250627,20250725
3002P_20250627_20250725_Ma,1,0,0,0,0,0,0,20250627,20250725
3002P_20250627_20250725_Pe,0,0,0,0,1,0,0,20250627,20250725
3002P_20250627_20250725_Su,0,0,0,0,0,0,1,20250627,20250725
3002P_20250627_20250725_Ti,0,1,0,0,0,0,0,20250627,20250725
3002P_20250627_20250725_To,0,0,0,1,0,0,0,20250627,20250725
3002P_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002P_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3002P_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002P_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002P_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3002P_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002P_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002P_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002P_20250811_20250824_La,0,0,0,0,0,1,0,20250811,20250824
3002P_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002P_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002P_20250811_20250824_Su,0,0,0,0,0,0,1,20250811,20250824
3002P_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002P_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002P_20250811_20250824_V1,1,0,0,0,0,0,0,20250811,20250811
3002P_20250811_20250824_V3,0,1,0,0,0,0,0,20250819,20250819
3002P_20250811_20250824_V4,0,0,1,0,0,0,0,20250820,20250820
3002P_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002P_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
3002P_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002P_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002P_20250825_20250825_Su,0,0,0,0,0,0,1,20250825,20250825
3002P_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002P_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002P3_20250627_20250725_Ke,0,0,1,0,0,0,0,20250627,20250725
3002P3_20250627_20250725_La,0,0,0,0,0,1,0,20250627,20250725
3002P3_20250627_20250725_Ma,1,0,0,0,0,0,0,20250627,20250725
3002P3_20250627_20250725_Pe,0,0,0,0,1,0,0,20250627,20250725
3002P3_20250627_20250725_Su,0,0,0,0,0,0,1,20250627,20250725
3002P3_20250627_20250725_Ti,0,1,0,0,0,0,0,20250627,20250725
3002P3_20250627_20250725_To,0,0,0,1,0,0,0,20250627,20250725
3002P5_20250811_20250824_V1,1,0,0,0,0,0,0,20250811,20250811
3002P5_20250811_20250824_V3,0,1,0,0,0,0,0,20250819,20250819
3002P5_20250811_20250824_V4,0,0,1,0,0,0,0,20250820,20250820
3002P5_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002P5_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002P5_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002P5_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002P7_20250726_20250727_La,0,0,0,0,0,1,0,20250726,20250727
3002P7_20250726_20250727_Su,0,0,0,0,0,0,1,20250726,20250727
3002U_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
3002U_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
3002U_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
3002U_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
3002U_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
3002U_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002U_20250728_20250810_La,0,0,0,0,0,1,0,20250728,20250810
3002U_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002U_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002U_20250728_20250810_Su,0,0,0,0,0,0,1,20250728,20250810
3002U_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002U_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002U_20250811_20250824_Ke,0,0,1,0,0,0,0,20250811,20250824
3002U_20250811_20250824_La,0,0,0,0,0,1,0,20250811,20250824
3002U_20250811_20250824_Ma,1,0,0,0,0,0,0,20250811,20250824
3002U_20250811_20250824_Pe,0,0,0,0,1,0,0,20250811,20250824
3002U_20250811_20250824_Su,0,0,0,0,0,0,1,20250811,20250824
3002U_20250811_20250824_Ti,0,1,0,0,0,0,0,20250811,20250824
3002U_20250811_20250824_To,0,0,0,1,0,0,0,20250811,20250824
3002U_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
3002U_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
3002U_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
3002U_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
3002U_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
3002U_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
3002Y_20250728_20250810_Ke,0,0,1,0,0,0,0,20250728,20250810
3002Y_20250728_20250810_Ma,1,0,0,0,0,0,0,20250728,20250810
3002Y_20250728_20250810_Pe,0,0,0,0,1,0,0,20250728,20250810
3002Y_20250728_20250810_Ti,0,1,0,0,0,0,0,20250728,20250810
3002Y_20250728_20250810_To,0,0,0,1,0,0,0,20250728,20250810
3002Y_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
3002Y_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
3002Y_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
3002Y_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
3002Y_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
31M1 4_20250728_20250803_La,0,0,0,0,0,1,0,20250728,20250803
31M1 4_20250728_20250803_Su,0,0,0,0,0,0,1,20250728,20250803
31M1 6_20250811_20250817_Ke,0,0,1,0,0,0,0,20250811,20250817
31M1 6_20250811_20250817_Ti,0,1,0,0,0,0,0,20250811,20250817
31M1 6_20250811_20250817_To,0,0,0,1,0,0,0,20250811,20250817
31M1 6_20250818_20250824_Ke,0,0,1,0,0,0,0,20250818,20250824
31M1 6_20250818_20250824_Ti,0,1,0,0,0,0,0,20250818,20250824
31M1 6_20250818_20250824_To,0,0,0,1,0,0,0,20250818,20250824
31M1 6_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
31M1 6_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
31M1 6_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
31M1 7_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
31M1 7_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
31M1 7_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
31M1 7_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
31M1 7_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
31M1 7_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
31M1 7_20250627_20250629_TL,0,0,0,0,0,1,0,20250628,20250628
31M1 7_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
31M1 7_20250627_20250629_TS,0,0,0,0,0,0,1,20250629,20250629
31M1 7_20250627_20250629_TU,0,0,0,0,1,0,0,20250627,20250627
31M1 7_20250630_20250727_Ke,0,0,1,0,0,0,0,20250630,20250727
31M1 7_20250630_20250727_La,0,0,0,0,0,1,0,20250630,20250727
31M1 7_20250630_20250727_Ma,1,0,0,0,0,0,0,20250630,20250727
31M1 7_20250630_20250727_Pe,0,0,0,0,1,0,0,20250630,20250727
31M1 7_20250630_20250727_Su,0,0,0,0,0,0,1,20250630,20250727
31M1 7_20250630_20250727_Ti,0,1,0,0,0,0,0,20250630,20250727
31M1 7_20250630_20250727_To,0,0,0,1,0,0,0,20250630,20250727
31M1 7_20250728_20250803_Ke,0,0,1,0,0,0,0,20250728,20250803
31M1 7_20250728_20250803_La,0,0,0,0,0,1,0,20250728,20250803
31M1 7_20250728_20250803_Ma,1,0,0,0,0,0,0,20250728,20250803
31M1 7_20250728_20250803_Pe,0,0,0,0,1,0,0,20250728,20250803
31M1 7_20250728_20250803_Su,0,0,0,0,0,0,1,20250728,20250803
31M1 7_20250728_20250803_Ti,0,1,0,0,0,0,0,20250728,20250803
31M1 7_20250728_20250803_To,0,0,0,1,0,0,0,20250728,20250803
31M1 7_20250804_20250810_FL,0,0,0,0,0,1,0,20250809,20250809
31M1 7_20250804_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
31M1 7_20250804_20250810_Ke,0,0,1,0,0,0,0,20250804,20250810
31M1 7_20250804_20250810_La,0,0,0,0,0,1,0,20250804,20250810
31M1 7_20250804_20250810_Ma,1,0,0,0,0,0,0,20250804,20250810
31M1 7_20250804_20250810_Pe,0,0,0,0,1,0,0,20250804,20250810
31M1 7_20250804_20250810_Su,0,0,0,0,0,0,1,20250804,20250810
31M1 7_20250804_20250810_Ti,0,1,0,0,0,0,0,20250804,20250810
31M1 7_20250804_20250810_To,0,0,0,1,0,0,0,20250804,20250810
31M1 7_20250811_20250817_Ke,0,0,1,0,0,0,0,20250811,20250817
31M1 7_20250811_20250817_La,0,0,0,0,0,1,0,20250811,20250817
31M1 7_20250811_20250817_Ma,1,0,0,0,0,0,0,20250811,20250817
31M1 7_20250811_20250817_Pe,0,0,0,0,1,0,0,20250811,20250817
31M1 7_20250811_20250817_Su,0,0,0,0,0,0,1,20250811,20250817
31M1 7_20250811_20250817_Ti,0,1,0,0,0,0,0,20250811,20250817
31M1 7_20250811_20250817_To,0,0,0,1,0,0,0,20250811,20250817
31M1 7_20250818_20250824_Ke,0,0,1,0,0,0,0,20250818,20250824
31M1 7_20250818_20250824_La,0,0,0,0,0,1,0,20250818,20250824
31M1 7_20250818_20250824_Ma,1,0,0,0,0,0,0,20250818,20250824
31M1 7_20250818_20250824_Pe,0,0,0,0,1,0,0,20250818,20250824
31M1 7_20250818_20250824_Su,0,0,0,0,0,0,1,20250818,20250824
31M1 7_20250818_20250824_Ti,0,1,0,0,0,0,0,20250818,20250824
31M1 7_20250818_20250824_To,0,0,0,1,0,0,0,20250818,20250824
31M1 7_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
31M1 7_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
31M1 7_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
31M1 7_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
31M1 7_20250825_20250825_Su,0,0,0,0,0,0,1,20250825,20250825
31M1 7_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
31M1 7_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
31M1 8_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
31M1 8_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
31M1 8_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
31M1 8_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
31M1 8_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
31M1 8_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
31M1 8_20250627_20250629_TL,0,0,0,0,0,1,0,20250628,20250628
31M1 8_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
31M1 8_20250627_20250629_TS,0,0,0,0,0,0,1,20250629,20250629
31M1 8_20250627_20250629_TU,0,0,0,0,1,0,0,20250627,20250627
31M1 8_20250630_20250727_Ke,0,0,1,0,0,0,0,20250630,20250727
31M1 8_20250630_20250727_La,0,0,0,0,0,1,0,20250630,20250727
31M1 8_20250630_20250727_Ma,1,0,0,0,0,0,0,20250630,20250727
31M1 8_20250630_20250727_Pe,0,0,0,0,1,0,0,20250630,20250727
31M1 8_20250630_20250727_Su,0,0,0,0,0,0,1,20250630,20250727
31M1 8_20250630_20250727_Ti,0,1,0,0,0,0,0,20250630,20250727
31M1 8_20250630_20250727_To,0,0,0,1,0,0,0,20250630,20250727
31M1 8_20250728_20250803_Ke,0,0,1,0,0,0,0,20250728,20250803
31M1 8_20250728_20250803_Ma,1,0,0,0,0,0,0,20250728,20250803
31M1 8_20250728_20250803_Pe,0,0,0,0,1,0,0,20250728,20250803
31M1 8_20250728_20250803_Ti,0,1,0,0,0,0,0,20250728,20250803
31M1 8_20250728_20250803_To,0,0,0,1,0,0,0,20250728,20250803
31M1 8_20250804_20250810_FL,0,0,0,0,0,1,0,20250809,20250809
31M1 8_20250804_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
31M1 8_20250804_20250810_Ke,0,0,1,0,0,0,0,20250804,20250810
31M1 8_20250804_20250810_La,0,0,0,0,0,1,0,20250804,20250810
31M1 8_20250804_20250810_Ma,1,0,0,0,0,0,0,20250804,20250810
31M1 8_20250804_20250810_Pe,0,0,0,0,1,0,0,20250804,20250810
31M1 8_20250804_20250810_Su,0,0,0,0,0,0,1,20250804,20250810
31M1 8_20250804_20250810_Ti,0,1,0,0,0,0,0,20250804,20250810
31M1 8_20250804_20250810_To,0,0,0,1,0,0,0,20250804,20250810
31M1 8_20250811_20250817_Ke,0,0,1,0,0,0,0,20250811,20250817
31M1 8_20250811_20250817_La,0,0,0,0,0,1,0,20250811,20250817
31M1 8_20250811_20250817_Ma,1,0,0,0,0,0,0,20250811,20250817
31M1 8_20250811_20250817_Pe,0,0,0,0,1,0,0,20250811,20250817
31M1 8_20250811_20250817_Su,0,0,0,0,0,0,1,20250811,20250817
31M1 8_20250811_20250817_Ti,0,1,0,0,0,0,0,20250811,20250817
31M1 8_20250811_20250817_To,0,0,0,1,0,0,0,20250811,20250817
31M1 8_20250818_20250824_Ke,0,0,1,0,0,0,0,20250818,20250824
31M1 8_20250818_20250824_La,0,0,0,0,0,1,0,20250818,20250824
31M1 8_20250818_20250824_Ma,1,0,0,0,0,0,0,20250818,20250824
31M1 8_20250818_20250824_Pe,0,0,0,0,1,0,0,20250818,20250824
31M1 8_20250818_20250824_Su,0,0,0,0,0,0,1,20250818,20250824
31M1 8_20250818_20250824_Ti,0,1,0,0,0,0,0,20250818,20250824
31M1 8_20250818_20250824_To,0,0,0,1,0,0,0,20250818,20250824
31M1 8_20250825_20250825_Ke,0,0,1,0,0,0,0,20250825,20250825
31M1 8_20250825_20250825_La,0,0,0,0,0,1,0,20250825,20250825
31M1 8_20250825_20250825_Ma,1,0,0,0,0,0,0,20250825,20250825
31M1 8_20250825_20250825_Pe,0,0,0,0,1,0,0,20250825,20250825
31M1 8_20250825_20250825_Su,0,0,0,0,0,0,1,20250825,20250825
31M1 8_20250825_20250825_Ti,0,1,0,0,0,0,0,20250825,20250825
31M1 8_20250825_20250825_To,0,0,0,1,0,0,0,20250825,20250825
31M1 9_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
31M1 9_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
31M1 9_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
31M1 9_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
31M1 9_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
31M1 9_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
31M1 9_20250627_20250629_TL,0,0,0,0,0,1,0,20250628,20250628
